customer_id,show_id,customer_name,age,gender,country,subscription_type,watch_time_minutes,rating
c22709,s12177,Matthew Miller,47,Male,USA,Standard,438,5
c22710,s3014,Madison Anderson,41,Other,Germany,Basic,3982,3
c22711,s6287,Kyle Sanchez,23,Male,Germany,Premium,1744,1
c22712,s8480,Cindy Brown,57,Female,Australia,Basic,3327,3
c22713,s2560,Norma Gray,27,Other,France,Premium,4480,2
c22714,s3110,Alexandria Patterson,72,Male,India,Premium,3704,2
c22715,s6218,Hannah Cobb,32,Male,Germany,Premium,1260,3
c22716,s4914,Daniel Burgess,48,Female,France,Standard,192,1
c22717,s11939,Eric Waters,44,Male,UK,Premium,1857,2
c22718,s5613,Dana Pruitt,52,Female,Australia,Premium,705,5
c22719,s6502,Vanessa Martin,26,Female,India,Basic,1653,5
c22720,s11535,Justin Morris,36,Other,Brazil,Premium,2073,2
c22721,s14111,Joanne Oconnor,16,Female,Brazil,Standard,1841,1
c22722,s6787,Joseph Davila,79,Male,Japan,Standard,2968,2
c22723,s10008,Amanda Wood,55,Other,India,Standard,4201,1
c22724,s1163,Joshua Wells,55,Other,USA,Standard,4110,5
c22725,s18121,Tabitha Middleton,21,Other,Australia,Standard,1185,1
c22726,s16156,Tristan Taylor,79,Other,Canada,Standard,4730,1
c22727,s14492,Jodi Graves,57,Other,India,Standard,1200,1
c22728,s19336,Laura Henderson,65,Male,Germany,Premium,4903,2
c22729,s16505,Ronald House,26,Female,South Korea,Standard,1994,1
c22730,s14115,Michael Merritt,14,Male,UK,Premium,4570,5
c22731,s10294,Alyssa Cole,80,Female,Brazil,Basic,23,4
c22732,s9843,Steven Graham,75,Other,USA,Premium,1383,2
c22733,s1547,Jessica Peterson,77,Male,USA,Standard,3101,5
c22734,s9740,Cynthia Thornton,64,Female,Canada,Premium,3584,5
c22735,s15778,Dennis Smith,51,Other,India,Basic,1886,5
c22736,s15809,Jonathan Smith,69,Female,Japan,Standard,594,5
c22737,s8619,Adam Robbins PhD,30,Female,India,Premium,3063,2
c22738,s17787,Dawn Osborne,36,Other,Australia,Premium,2500,5
c22739,s10526,Janet Mckinney DDS,78,Female,Japan,Standard,1590,2
c22740,s4952,Ricky Jones,22,Other,South Korea,Standard,2386,4
c22741,s14864,Aaron Washington,29,Female,Germany,Premium,4407,1
c22742,s4063,Theodore Brown,17,Female,South Korea,Standard,3851,5
c22743,s18382,Paul Matthews,64,Female,UK,Premium,3578,1
c22744,s14466,Justin Bean,31,Male,UK,Premium,3362,4
c22745,s9494,Christopher Beck,79,Other,Australia,Premium,2315,2
c22746,s19088,Evan Brooks,27,Male,USA,Standard,2161,5
c22747,s14015,Seth Ingram,18,Other,India,Premium,4293,2
c22748,s11464,Theresa Gibson,13,Female,France,Standard,590,5
c22749,s8327,Terry Berry,54,Male,Australia,Basic,2302,2
c22750,s20544,Travis Foster,15,Other,Australia,Basic,3410,1
c22751,s2874,John Richards,38,Other,Germany,Basic,2579,4
c22752,s16141,Joseph Johnson,71,Female,Brazil,Premium,960,2
c22753,s11007,Linda Flores,59,Male,Germany,Premium,3796,4
c22754,s11097,Kyle Brown,55,Female,Germany,Basic,4030,3
c22755,s6003,Robert Pearson,59,Male,France,Standard,622,4
c22756,s6939,Steven Thompson,48,Female,Brazil,Premium,763,5
c22757,s3413,Sandra Mcgrath,56,Female,Germany,Basic,66,1
c22758,s10102,Jason Larson,62,Male,Australia,Premium,1208,1
c22759,s18673,Raymond Davidson,49,Female,Brazil,Premium,301,1
c22760,s20553,Brittney Paul,52,Male,USA,Premium,2689,3
c22761,s12402,Ricardo Evans,27,Female,Brazil,Premium,2513,4
c22762,s14545,Zachary Thornton,62,Other,UK,Standard,3589,3
c22763,s19531,Edward Hawkins,26,Female,Brazil,Standard,3238,5
c22764,s12929,Matthew Francis,37,Female,Germany,Premium,3529,5
c22765,s8000,Jennifer Mccullough,39,Other,Australia,Premium,4800,2
c22766,s8400,Nicole Chambers,42,Other,Japan,Basic,2273,3
c22767,s10615,Brian Thompson,71,Other,Japan,Premium,1597,5
c22768,s8361,Albert Gilbert,70,Male,France,Basic,2339,2
c22769,s16157,David Ross,38,Female,Australia,Basic,2040,2
c22770,s18346,Frederick Curtis,21,Male,Canada,Basic,212,5
c22771,s8976,Jodi Young,27,Female,Germany,Basic,1225,2
c22772,s18164,Justin Hawkins,59,Other,Australia,Standard,3085,4
c22773,s12703,Karen Mathews,77,Male,USA,Basic,2577,5
c22774,s20213,Sara Harris,75,Female,USA,Basic,3327,4
c22775,s2471,Daniel Jones,58,Male,South Korea,Premium,1884,5
c22776,s17708,Jeffrey Bell,37,Female,Australia,Standard,3728,2
c22777,s3183,Albert Hamilton,58,Female,India,Basic,3597,5
c22778,s1149,James Miller,77,Male,Canada,Standard,3570,3
c22779,s5885,Tiffany Clark,57,Female,France,Basic,840,3
c22780,s1569,Melanie Brown,22,Female,India,Standard,4309,3
c22781,s17521,Christian Rosario,65,Male,UK,Standard,1106,2
c22782,s6711,Colleen Morgan,61,Other,Canada,Standard,4094,5
c22783,s1280,Charles Peterson,61,Other,Canada,Basic,4357,3
c22784,s2795,Blake Lynch,21,Female,Japan,Standard,50,3
c22785,s14982,Samuel Ortiz,25,Other,Germany,Premium,1330,3
c22786,s6173,Amy Green,55,Female,India,Premium,409,2
c22787,s15755,Jeffrey Diaz,36,Other,Germany,Basic,3836,3
c22788,s12932,Sergio Hamilton,45,Female,India,Standard,1771,1
c22789,s17528,Marissa Vega,56,Male,South Korea,Basic,2048,5
c22790,s20430,Pamela Young,42,Other,India,Basic,1217,5
c22791,s7281,Yvonne Williams,75,Female,Canada,Premium,4109,5
c22792,s12841,Christine Santiago,78,Male,Japan,Basic,4720,5
c22793,s19540,Cynthia Anderson,59,Female,Canada,Standard,4205,5
c22794,s2390,Dennis Romero,44,Female,Germany,Premium,2301,5
c22795,s8224,Alexandra Brewer,55,Other,Germany,Premium,753,5
c22796,s17464,Todd Hutchinson,72,Female,Germany,Premium,4903,1
c22797,s5110,Melanie Woods,77,Male,France,Standard,1799,5
c22798,s5022,Melissa Miller DDS,21,Female,Australia,Basic,4048,1
c22799,s14389,Ronald Hernandez,39,Female,Germany,Standard,3430,4
c22800,s14409,Kim Smith,28,Other,South Korea,Standard,3976,5
c22801,s13127,Cindy Jensen,41,Female,Japan,Basic,1959,4
c22802,s12267,Jonathan Conley,34,Other,Canada,Premium,1448,3
c22803,s15860,Katherine Willis,40,Female,France,Premium,2896,1
c22804,s5017,Brandon Sanchez,32,Male,France,Standard,1257,1
c22805,s19414,Debra Levine,72,Female,India,Basic,2059,3
c22806,s18938,Kaitlyn Franco,16,Female,UK,Standard,4708,2
c22807,s6253,Mr. Steven Vincent MD,48,Male,South Korea,Basic,1142,5
c22808,s16472,Joshua King,21,Other,India,Standard,556,1
c22809,s5282,Lindsey Williams,49,Female,Japan,Basic,2521,2
c22810,s3327,Charles Rogers,21,Other,India,Standard,4426,5
c22811,s18144,Melissa Robbins,15,Male,USA,Standard,4223,3
c22812,s17472,Julie Lopez,71,Other,UK,Standard,4561,5
c22813,s14891,Michael Reyes,51,Other,India,Premium,2221,5
c22814,s6814,Jose Poole,38,Male,USA,Standard,3017,1
c22815,s4246,Joshua Hanson,47,Male,Canada,Premium,932,5
c22816,s15455,Jesse Thomas,13,Male,Germany,Premium,1890,2
c22817,s5955,Natalie Torres,21,Female,Canada,Standard,1901,4
c22818,s8690,Kevin Browning,68,Female,Germany,Standard,680,3
c22819,s19094,Jennifer Brown,46,Other,South Korea,Basic,3980,4
c22820,s6359,Michele Cooper,27,Female,Australia,Standard,1769,2
c22821,s12812,Jeremy Bender,46,Other,Australia,Basic,2122,4
c22822,s18520,Joseph Henry,63,Other,South Korea,Standard,4280,5
c22823,s7959,Natalie Martin,21,Male,Japan,Premium,181,4
c22824,s13371,Susan Martinez,73,Male,India,Basic,3444,1
c22825,s9800,Matthew Randall,45,Other,Japan,Standard,2001,4
c22826,s6808,Gregory Wood,44,Male,Australia,Basic,3606,5
c22827,s7643,David Pittman,44,Other,South Korea,Premium,1792,5
c22828,s6949,Mitchell Hill,33,Other,Brazil,Basic,3416,1
c22829,s10257,Brianna Turner,27,Other,UK,Basic,1119,4
c22830,s8486,Henry White,18,Female,Brazil,Standard,3229,4
c22831,s19847,Michael Tran,30,Male,Germany,Standard,1804,2
c22832,s14991,Michelle Franco,25,Female,UK,Basic,1443,4
c22833,s5090,Nicole Hall,63,Female,Japan,Standard,420,3
c22834,s1593,Terri Rosario,80,Other,Brazil,Standard,2444,5
c22835,s18001,Thomas Richard,45,Male,France,Basic,1124,4
c22836,s1276,Brandon Maxwell,37,Female,USA,Basic,207,5
c22837,s4090,Michelle Ryan,28,Male,Australia,Basic,148,5
c22838,s18097,Douglas Ball,64,Other,Canada,Basic,2139,3
c22839,s6747,Reginald Lewis,43,Male,France,Standard,2799,5
c22840,s10871,Lisa Wilcox,19,Female,South Korea,Basic,4294,3
c22841,s9953,Felicia Roman,24,Female,UK,Basic,2934,4
c22842,s16073,Lori Garcia,60,Other,France,Standard,2534,4
c22843,s18268,Brandon Meyer,44,Other,Australia,Basic,1904,1
c22844,s20434,Kara Hughes,19,Female,South Korea,Premium,2212,4
c22845,s17265,Jessica Estrada,46,Male,Australia,Basic,2373,2
c22846,s5923,Candice Austin,69,Female,Germany,Standard,4724,2
c22847,s15020,Mckenzie Riggs,32,Female,Brazil,Standard,1277,5
c22848,s15765,Heather Lam,73,Other,Canada,Premium,1231,4
c22849,s7405,Alexa Hammond,44,Male,Australia,Standard,3746,3
c22850,s4797,Karen Crawford,44,Female,France,Standard,3656,3
c22851,s20595,Edward Hernandez,79,Other,UK,Basic,2360,1
c22852,s11083,Jonathan Stephenson,45,Female,Germany,Standard,952,1
c22853,s4749,Dawn Beasley,80,Female,India,Premium,555,3
c22854,s14708,Michael Gomez,14,Other,UK,Premium,4274,3
c22855,s1948,Joe Carrillo,38,Other,UK,Basic,2607,3
c22856,s18451,Abigail Martin,60,Male,France,Basic,2879,1
c22857,s16945,David Burgess,38,Other,Germany,Standard,2962,4
c22858,s13852,Timothy Bell,31,Female,UK,Basic,1475,4
c22859,s17968,Scott Barker,34,Female,Australia,Premium,1533,4
c22860,s12606,Austin Porter,14,Female,India,Premium,564,1
c22861,s20321,Julie Sanchez,53,Female,France,Standard,3400,3
c22862,s4141,Amber Wilson,27,Other,UK,Premium,2180,4
c22863,s1541,Parker Huffman,75,Female,Brazil,Premium,976,5
c22864,s1494,Charles Reyes,56,Male,South Korea,Basic,4017,2
c22865,s10802,Tracy Smith,37,Male,India,Standard,997,2
c22866,s17705,Joseph Brown,59,Female,Germany,Basic,2668,4
c22867,s8202,Theresa Frye,32,Other,USA,Basic,1873,1
c22868,s16778,Jeffrey Schultz,48,Other,Canada,Standard,1354,1
c22869,s4150,Nicole Hernandez,79,Other,Germany,Premium,1701,1
c22870,s11352,Maria Edwards,55,Other,Brazil,Basic,4305,1
c22871,s19975,Richard Lopez,21,Other,UK,Standard,1449,5
c22872,s13931,Mr. Greg Austin,58,Female,Australia,Premium,2104,4
c22873,s15079,Angela Norton,32,Other,USA,Premium,2020,3
c22874,s5749,Erin Rollins,68,Female,Germany,Basic,2884,2
c22875,s2200,Andrew Khan,64,Female,USA,Basic,3787,5
c22876,s20342,April Walker,77,Other,South Korea,Premium,3347,2
c22877,s17768,Sarah Gomez,32,Other,France,Standard,929,2
c22878,s7878,Amy Warren,79,Male,India,Basic,1962,2
c22879,s14940,James Ayers,79,Other,France,Premium,4215,2
c22880,s19377,Christopher Mason,31,Male,France,Standard,3923,1
c22881,s14113,Roberto Martinez,74,Female,Germany,Standard,4379,1
c22882,s19941,Jamie Johnson,32,Other,Australia,Basic,3512,5
c22883,s18185,Candice Mercer,72,Male,Japan,Premium,4720,1
c22884,s9421,Christopher Washington,33,Other,India,Basic,4757,4
c22885,s3942,Kelsey Rogers,24,Male,South Korea,Premium,4379,3
c22886,s15253,Jason Bradford,74,Female,Canada,Basic,1002,3
c22887,s14994,Anthony Carpenter,43,Other,Brazil,Basic,284,2
c22888,s9367,Kendra Golden,38,Other,USA,Standard,3854,4
c22889,s1005,Deborah Harrison,71,Other,USA,Premium,4009,1
c22890,s7431,Maria Turner,17,Female,France,Standard,1247,5
c22891,s8578,Kimberly Mathis,15,Male,Australia,Premium,2732,4
c22892,s19075,Casey Williams,35,Male,UK,Premium,3226,5
c22893,s10103,Robert Bass,57,Female,South Korea,Premium,629,2
c22894,s7387,Gary Anderson,33,Other,USA,Basic,4224,1
c22895,s14787,Caitlin Chambers,56,Other,South Korea,Basic,3462,5
c22896,s19912,Warren Richardson,59,Other,Germany,Standard,517,4
c22897,s15603,Kelsey Foster,56,Female,France,Standard,477,4
c22898,s18423,Jerry Kennedy,70,Other,South Korea,Standard,4005,4
c22899,s17657,Dave Carroll Jr.,46,Other,USA,Premium,1771,1
c22900,s17310,James Hill Jr.,79,Other,Canada,Basic,353,2
c22901,s6402,Willie Fields,68,Other,Japan,Standard,1279,5
c22902,s2592,Denise Hendrix,33,Other,South Korea,Basic,2157,4
c22903,s1784,William Mccarthy,21,Other,India,Basic,645,2
c22904,s11427,Katherine Sanders,42,Female,Canada,Premium,1344,3
c22905,s17747,Aaron Maldonado,35,Other,Canada,Basic,3898,4
c22906,s12813,Sarah Castro,59,Female,India,Standard,478,4
c22907,s14096,Diane Sexton,39,Male,Australia,Basic,4689,3
c22908,s3844,Jeremy Moss,27,Other,UK,Basic,3972,3
c22909,s13928,Melissa Taylor,45,Female,Australia,Premium,2883,1
c22910,s10068,Katie Shaw,51,Other,UK,Standard,2087,2
c22911,s8813,Debra Austin,58,Male,Brazil,Premium,3756,2
c22912,s8560,Pamela Mendez,19,Female,Brazil,Premium,272,5
c22913,s11697,Kathryn Mcbride,64,Other,South Korea,Standard,2764,2
c22914,s12468,Christina Sims,32,Male,Japan,Basic,3757,4
c22915,s11480,Jordan Sexton,19,Male,Germany,Standard,1034,4
c22916,s8753,Taylor Wood,73,Other,India,Basic,2574,3
c22917,s13587,Jamie Robinson,57,Male,India,Standard,3327,5
c22918,s3437,Bryan Fisher,35,Female,India,Basic,3296,4
c22919,s2970,Matthew Martin,27,Male,Japan,Basic,10,4
c22920,s11623,Kyle Mendoza,47,Female,Australia,Standard,2294,4
c22921,s20205,Kyle Murphy,65,Male,UK,Basic,3513,5
c22922,s15965,Elizabeth Kim,77,Male,France,Premium,4704,4
c22923,s11347,Danielle Johns,22,Female,Brazil,Basic,3496,5
c22924,s11322,Steven Chan,26,Female,South Korea,Premium,2782,3
c22925,s4787,Michele Moreno,79,Female,Brazil,Standard,4274,2
c22926,s13806,Jessica White,76,Male,Brazil,Standard,512,2
c22927,s4312,Howard Travis,16,Other,Canada,Premium,3999,1
c22928,s8465,Alexis Brown,55,Female,South Korea,Premium,4947,5
c22929,s2031,Tara Williams,67,Female,UK,Premium,4218,4
c22930,s20068,Beth Gonzalez,45,Other,Germany,Basic,4111,3
c22931,s1549,Mary Hughes,69,Male,USA,Standard,3174,2
c22932,s18508,Larry Williams,50,Female,USA,Basic,3474,2
c22933,s8785,Jennifer Clark DVM,36,Other,South Korea,Basic,967,5
c22934,s12830,Natalie Franklin,78,Female,Australia,Premium,815,4
c22935,s2617,Joshua Clements,79,Male,Australia,Standard,4152,3
c22936,s11292,Andrew Pierce,48,Other,Japan,Premium,3315,2
c22937,s18195,Heather Bates,64,Male,Canada,Basic,2553,1
c22938,s16454,Benjamin Newman,52,Female,Brazil,Basic,3990,5
c22939,s18036,Nicole Harvey,30,Other,Canada,Basic,1739,1
c22940,s1446,Aimee Miller,70,Other,USA,Standard,876,3
c22941,s16698,Ronald Miller,23,Male,USA,Standard,2350,2
c22942,s18924,Nancy Turner,45,Male,India,Basic,2813,1
c22943,s11972,Eric Reeves,71,Male,Australia,Basic,2435,2
c22944,s9177,Terry King,50,Male,India,Premium,354,2
c22945,s14024,Lance Dalton,60,Other,South Korea,Standard,1787,5
c22946,s12973,Ann Stokes,50,Female,UK,Standard,2184,5
c22947,s3497,Jacqueline Jenkins,49,Other,South Korea,Standard,3909,1
c22948,s5419,Sabrina Hill,64,Male,South Korea,Premium,1884,4
c22949,s9791,Carrie Cox,45,Female,Japan,Basic,3002,3
c22950,s1971,Veronica Hall,23,Male,France,Premium,1573,2
c22951,s11155,Jessica Miranda,14,Male,Canada,Basic,3900,4
c22952,s18024,Richard Long,67,Male,South Korea,Standard,2101,3
c22953,s7673,Diana Knight,57,Other,Japan,Basic,1036,5
c22954,s16706,Kristen Thompson,16,Female,South Korea,Basic,1181,5
c22955,s16325,Kayla Bolton,42,Female,India,Premium,4121,4
c22956,s1374,Mrs. Barbara Wilson,62,Male,Brazil,Premium,4984,3
c22957,s6802,Jason Ellis,34,Other,Germany,Standard,1350,3
c22958,s12979,Erik Hammond,33,Male,South Korea,Premium,1191,1
c22959,s14258,Scott Hood,22,Other,UK,Premium,562,4
c22960,s3579,Samuel Diaz,75,Female,Brazil,Premium,4335,5
c22961,s16650,Max Morrow,39,Male,USA,Premium,2859,4
c22962,s15862,Bryan Wilson,39,Female,Brazil,Premium,1461,4
c22963,s9141,Sarah Thompson,80,Male,Canada,Premium,2556,2
c22964,s9453,Kelly King,42,Female,Canada,Premium,142,5
c22965,s11100,Susan Miller,75,Male,South Korea,Premium,1467,4
c22966,s16677,Jody Payne,53,Male,Japan,Basic,266,2
c22967,s9678,Christian Day,33,Other,USA,Standard,1659,1
c22968,s1497,Paula Hoffman,60,Other,France,Premium,1148,5
c22969,s15154,Richard Barnett,53,Female,USA,Standard,1320,1
c22970,s13037,Dylan Singleton,80,Male,France,Premium,4519,4
c22971,s9367,Brian James,76,Female,Canada,Basic,3260,5
c22972,s8895,Sara Robinson,13,Male,Canada,Standard,3534,4
c22973,s13614,Mary Smith,63,Male,Japan,Premium,180,2
c22974,s9440,Shawn Brady,54,Other,Canada,Standard,1902,1
c22975,s4936,Thomas Sheppard,22,Female,Australia,Premium,4432,5
c22976,s18193,Elizabeth Ramirez,35,Female,France,Premium,3189,4
c22977,s9056,Maria Phillips,18,Other,Japan,Standard,4971,4
c22978,s13100,Dr. Sherry Simmons,77,Female,Japan,Standard,3617,1
c22979,s7363,Christine Compton,26,Male,South Korea,Standard,4304,4
c22980,s17821,Terry Edwards,26,Other,USA,Standard,1096,3
c22981,s4375,Steven Elliott,17,Male,France,Standard,2274,1
c22982,s6580,Keith Patterson,74,Female,Canada,Standard,3924,3
c22983,s15767,Mason Ramirez,75,Female,India,Basic,3091,1
c22984,s8587,Timothy Proctor,30,Other,Germany,Basic,2814,2
c22985,s15568,Joseph Sullivan,61,Other,UK,Premium,3625,4
c22986,s10778,Michelle Kim,44,Other,Japan,Basic,1335,5
c22987,s3376,Emily Wilcox,13,Female,Brazil,Standard,4355,4
c22988,s19665,Stephen Johnson,41,Male,Australia,Premium,423,2
c22989,s17826,Carla Rivera,57,Male,Australia,Basic,3463,2
c22990,s20946,Edward Evans,43,Male,Australia,Standard,17,4
c22991,s3368,Wesley Levine,38,Male,USA,Standard,4406,2
c22992,s5759,Terrence Lozano,22,Female,India,Standard,1746,1
c22993,s18587,Sherry Sanchez,80,Other,Germany,Premium,655,1
c22994,s13466,Denise York,29,Female,Brazil,Premium,1273,5
c22995,s4776,Jason Walker,75,Male,France,Basic,2271,5
c22996,s11440,Dawn Howard,26,Male,India,Basic,666,4
c22997,s14845,Cole Soto,13,Male,South Korea,Basic,772,5
c22998,s6130,Paul Brown,68,Male,Germany,Standard,658,4
c22999,s15336,Jonathan Santos,20,Female,UK,Standard,4899,2
c23000,s8935,Eric Smith,60,Other,South Korea,Basic,2977,5
c23001,s8906,Melinda Williamson,72,Other,UK,Basic,1245,4
c23002,s4148,Krystal Reyes,20,Other,Germany,Standard,4014,4
c23003,s11212,Karina Wilson,29,Male,Japan,Basic,3983,3
c23004,s19768,Jasmine Alvarez,24,Female,UK,Basic,1312,2
c23005,s11350,Jacqueline Abbott,42,Male,Germany,Premium,4382,3
c23006,s18757,Sarah Bishop,70,Female,South Korea,Basic,2903,4
c23007,s12132,Micheal Green,48,Male,USA,Basic,3112,2
c23008,s20017,Dennis Dixon,71,Other,Brazil,Premium,835,2
c23009,s8746,Anne Castillo,23,Female,Brazil,Basic,3456,4
c23010,s17372,Dr. John Small,50,Other,Canada,Standard,308,4
c23011,s18945,Michelle Hill,69,Other,Germany,Standard,539,5
c23012,s18074,Mark Roman,44,Male,USA,Standard,4189,3
c23013,s17088,Aaron Wagner,13,Other,Canada,Premium,1055,1
c23014,s17299,Timothy Porter,34,Male,UK,Premium,1799,1
c23015,s10682,Sonya Macias,27,Male,Australia,Premium,2614,5
c23016,s20985,Sandra Bush,33,Male,Germany,Premium,3031,1
c23017,s6131,Megan Blankenship,73,Female,Canada,Standard,1343,3
c23018,s7473,Jodi Huerta,34,Male,Australia,Standard,3978,1
c23019,s2648,Manuel Bush,16,Female,South Korea,Standard,2200,5
c23020,s15808,Micheal Krueger,76,Other,Canada,Standard,2594,2
c23021,s3615,Matthew Cohen,78,Male,USA,Standard,1175,2
c23022,s12537,Patrick Reyes,37,Other,UK,Premium,3670,2
c23023,s12223,Christine Fitzpatrick,21,Male,UK,Standard,2981,3
c23024,s8668,Oscar Kerr Jr.,35,Other,UK,Premium,1871,5
c23025,s2623,Samuel Nichols,43,Male,Brazil,Basic,713,1
c23026,s1104,Glenda Oneal,58,Female,UK,Premium,3411,3
c23027,s12462,Michael Fowler,33,Male,Japan,Basic,3701,5
c23028,s9898,Adrienne Harris,74,Female,India,Standard,902,5
c23029,s18966,Eric Davis,23,Other,Australia,Standard,4592,3
c23030,s18018,Anne Hill,80,Male,Australia,Standard,3293,1
c23031,s13383,Jennifer Cortez,79,Male,Brazil,Basic,461,2
c23032,s3808,Brandon George,25,Male,Germany,Standard,3237,3
c23033,s5351,Donald Mccullough,14,Male,Canada,Basic,4766,5
c23034,s19371,Andrew Adams,45,Male,Canada,Premium,2730,4
c23035,s8535,Candace Oliver,55,Male,Japan,Premium,4973,4
c23036,s2685,Anna Rivera,40,Other,Australia,Premium,135,4
c23037,s6124,Katherine Huerta,24,Male,Canada,Standard,775,2
c23038,s18505,Anna Gutierrez,72,Male,Germany,Premium,4602,5
c23039,s19283,Daniel Wyatt,45,Female,South Korea,Basic,679,4
c23040,s9119,Donna Stevens,53,Female,France,Premium,1760,1
c23041,s11484,John Smith,17,Female,South Korea,Premium,4173,3
c23042,s12444,Erica Rice,63,Female,India,Standard,4555,4
c23043,s12862,Tiffany Santiago,44,Other,India,Basic,2816,3
c23044,s16364,Vanessa Hudson,48,Female,USA,Basic,741,5
c23045,s10060,Kurt Jackson,76,Male,Australia,Basic,4082,4
c23046,s16762,Juan Thomas,68,Male,Canada,Standard,2015,3
c23047,s11059,Sandra Hernandez,49,Male,France,Premium,3150,1
c23048,s11787,Kiara Tucker DDS,13,Female,USA,Basic,2883,1
c23049,s12129,Jackie Smith,37,Other,Canada,Basic,2600,5
c23050,s6056,David Robinson,73,Female,Brazil,Standard,4118,5
c23051,s8615,Thomas Pena,29,Male,Australia,Standard,2180,5
c23052,s3152,Lisa Wang,18,Male,France,Standard,658,3
c23053,s12723,John Williams,22,Female,South Korea,Basic,4584,1
c23054,s19487,Edwin Barnes,24,Female,Australia,Standard,415,2
c23055,s5119,Nicholas Curtis,71,Other,India,Basic,2003,4
c23056,s3046,Steven Neal PhD,57,Female,South Korea,Premium,3216,3
c23057,s13171,Mark Cooper,64,Other,South Korea,Basic,2366,1
c23058,s13836,Ariana Nolan,79,Other,USA,Basic,377,1
c23059,s10248,Robin Ball,45,Female,Japan,Basic,1481,2
c23060,s19315,Brent Cortez,76,Female,Japan,Basic,399,2
c23061,s4297,Brenda Carney,18,Other,USA,Premium,1715,4
c23062,s3402,Thomas Gonzalez,69,Female,Germany,Premium,1703,1
c23063,s7587,William Kline,72,Male,Germany,Premium,308,3
c23064,s3747,Victoria Miller,59,Female,UK,Basic,384,3
c23065,s9175,Eric Jarvis,73,Female,France,Basic,2070,3
c23066,s3722,David Hunt,61,Female,UK,Standard,767,1
c23067,s3841,Meagan Gonzalez,16,Female,Canada,Basic,4145,3
c23068,s15386,Mrs. Natalie Aguirre,35,Other,USA,Standard,2559,4
c23069,s10105,Dwayne Jones,19,Other,UK,Standard,26,2
c23070,s7503,Lindsay Salas,15,Male,Australia,Premium,2651,5
c23071,s17287,Jessica Mason DDS,37,Female,Australia,Premium,4705,3
c23072,s12310,Mary Hahn,23,Male,Canada,Basic,999,4
c23073,s8999,Patricia Callahan,42,Other,Brazil,Basic,625,3
c23074,s7915,William Bennett Jr.,17,Female,Australia,Basic,923,2
c23075,s19699,Sydney Marks,62,Female,Australia,Basic,229,4
c23076,s7707,Timothy Steele,40,Female,USA,Premium,4372,3
c23077,s1097,Christopher Freeman,34,Male,Germany,Basic,692,1
c23078,s6323,Betty Phillips,38,Male,Australia,Standard,2665,4
c23079,s2024,Nicolas Hicks,13,Other,South Korea,Premium,630,3
c23080,s4416,Taylor Terry,59,Female,Japan,Standard,230,2
c23081,s4741,Thomas Haynes,67,Female,India,Premium,959,5
c23082,s4379,Zachary Sanders,68,Female,South Korea,Premium,2101,2
c23083,s10400,Christopher Smith,27,Male,Canada,Standard,2010,5
c23084,s1929,Joan Morales,79,Male,Australia,Standard,330,4
c23085,s7186,Elizabeth Nelson,79,Male,Germany,Standard,1880,5
c23086,s1962,David Graves,57,Female,Canada,Standard,1891,5
c23087,s15460,Sharon Kim,29,Male,Brazil,Standard,2057,3
c23088,s10164,Olivia Obrien,21,Other,Brazil,Basic,895,5
c23089,s9005,David Cardenas,47,Female,India,Standard,276,1
c23090,s9089,Tina Fields,14,Other,Canada,Premium,4296,3
c23091,s15082,Gabriela Carlson,49,Other,Japan,Premium,1303,3
c23092,s1945,Jason Wilson,52,Male,UK,Standard,2402,3
c23093,s19202,Mathew Evans,14,Other,South Korea,Premium,1004,2
c23094,s14275,Heather Moore,31,Other,USA,Basic,2323,1
c23095,s5031,Justin Henry,36,Male,Canada,Standard,3796,2
c23096,s17538,Maurice Scott,31,Male,Japan,Standard,1009,4
c23097,s10637,Brandon Morrow,50,Female,Canada,Premium,1344,1
c23098,s1251,Jacqueline Dominguez,56,Other,Canada,Standard,504,1
c23099,s9081,Rebecca Wright,75,Female,Japan,Standard,3049,1
c23100,s17432,Steven Perry,19,Other,Australia,Standard,4502,3
c23101,s16804,Jennifer Rios,39,Other,South Korea,Standard,4799,2
c23102,s6482,Monica Mcdonald,24,Female,UK,Premium,3531,4
c23103,s16616,Veronica Parker,36,Male,Australia,Premium,3096,1
c23104,s14563,Ann Shepherd,74,Male,Brazil,Basic,1725,4
c23105,s1977,Maurice Shaw,80,Male,Canada,Basic,3126,4
c23106,s3891,Lisa Barry,34,Male,France,Basic,2004,5
c23107,s13972,Stephanie Estrada,26,Female,Canada,Basic,3298,1
c23108,s17771,Alexander Spencer,56,Other,Canada,Premium,4905,5
c23109,s20846,Michael Cummings,65,Male,Japan,Basic,1555,4
c23110,s3634,Ms. Pam Cobb,55,Female,South Korea,Basic,178,4
c23111,s17462,Shane Johnson,31,Male,Canada,Premium,4097,5
c23112,s9295,Mercedes Parker,47,Other,UK,Premium,4643,1
c23113,s14824,David Mckinney,29,Female,Germany,Premium,3739,5
c23114,s3961,Charles Contreras,17,Female,Brazil,Basic,3410,5
c23115,s4256,Mark Allen,50,Other,Brazil,Premium,1463,3
c23116,s12091,Jennifer Stephens,60,Female,Canada,Standard,946,5
c23117,s7930,Stacie Marshall,69,Male,India,Premium,1908,2
c23118,s3205,Paul Burgess,30,Female,Japan,Premium,4949,2
c23119,s14243,Daniel Wright,61,Male,UK,Premium,3800,3
